,Unnamed: 0,line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nr__reconstruction_type,nrwkf__id,erwkf__id,ef__fast_trough_v_long_square,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,donor__age,donor__sex,donor__disease_state,donor__race,donor__years_of_seizure_history,donor__species,donor__id,donor__name,swc__fname,model__fold,structure__safe_name,structure_merge__acronym
276,1341,Ndnf-IRES2-dgCre,574734127,Ndnf-IRES2-dgCre;Ai14-306261.05.02.01,right,593,"""Primary visual area, layer 1""",VISp1,385,VISp,1,169.304948114814,4.0,42.0,0.875201062683696,0.983183177800222,full,591276336.0,659445698,-53.6875,2.09883243374727,0.417317708333334,0.390835411471322,290.0,7.8565533930524,30.7200000000001,32.5520833333332,120.000071823597,13.85966,-74.6907958984375,7602.0,7589.0,/external/mousecelltypes/prod1011/specimen_574734127/min_xy_574734127.aff,8699.57721839244,882.854043285512,2620.84944722467,0.124313437970402,positive,2,0,0,0,,aspiny,/api/v2/well_known_file_download/662055330,/api/v2/well_known_file_download/587853136,/api/v2/well_known_file_download/587853143,,,,,,Mus musculus,573111229,Ndnf-IRES2-dgCre;Ai14-306261,Ndnf-IRES2-dgCre_Ai14-306261.05.02.01_591276334_m.swc,6.0,VISp_layer1,Isocortex_layer1
277,1343,Pvalb-IRES-Cre,486783119,Pvalb-IRES-Cre;Ai14-212809.03.01.01,left,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,239.353844429309,7.0,16.0,0.903507821832057,0.920750928857091,dendrite-only,500961660.0,491317481,-54.9687538146973,1.24252225220557,-0.0250006163243819,0.760072823130854,300.0,6.28842613475382,27.1840277777778,36.7863073189424,84.3750387430191,12.59662,-73.9697494506836,9438.0,5773.0,/external/mousecelltypes/prod516/specimen_486783119/min_xy_486783119.aff,8698.0,900.919593028912,7616.89553833374,0.492175632632898,positive,0,1,1,0,,aspiny,/api/v2/well_known_file_download/501086512,/api/v2/well_known_file_download/486787381,/api/v2/well_known_file_download/491383408,,,,,,Mus musculus,486471358,Pvalb-IRES-Cre;Ai14-212809,Pvalb-IRES-Cre_Ai14-212809.03.01.01_500961658_m.swc,7.0,VISp_layer5,Isocortex_layer5
278,1358,Oxtr-T2A-Cre,565855793,Oxtr-2A-Cre;Ai14-293837.05.01.01,left,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,276.380693375116,6.0,21.0,0.891590657427735,1.0,full,580260668.0,659446223,-54.2187538146973,1.71678850736197,0.381691117343745,0.146428571428571,70.0,21.2115913546553,181.975,5.49526033795851,240.468740463257,3.58602666666667,-67.5825042724609,7589.0,7590.0,/external/mousecelltypes/prod925/specimen_565855793/min_xy_565855793.aff,7953.0,905.923455703266,8176.33769950104,0.394036108237373,positive,0,0,0,0,,sparsely spiny,/api/v2/well_known_file_download/662055111,/api/v2/well_known_file_download/566734601,/api/v2/well_known_file_download/566734603,,,,,,Mus musculus,563340157,Oxtr-T2A-Cre;Ai14-293837,Oxtr-2A-Cre_Ai14-293837.05.01.01_580260666_m.swc,4.0,VISp_layer4,Isocortex_layer4
279,1360,Ctgf-T2A-dgCre,501841672,Ctgf-2A-dgCre;Ai14(IVSCC)-229234.03.01.01,left,33,"""Primary visual area, layer 6a""",VISp6a,385,VISp,6a,637.777344789308,6.0,25.0,0.864571598529882,0.918023857260496,dendrite-only,541532416.0,529906182,-50.7812538146973,2.56047510332767,0.0214193287578075,0.208865248091036,119.999992370605,13.8115506850501,65.2914285714286,15.3159460878698,164.999917149544,6.60001333333333,-74.4710311889648,7589.0,7588.0,/external/mousecelltypes/prod648/specimen_501841672/min_xy_501841672.aff,8900.0,1378.41597090924,7885.77176871667,0.901776394446083,negative,0,0,0,0,intact,spiny,/api/v2/well_known_file_download/543150863,/api/v2/well_known_file_download/511852489,/api/v2/well_known_file_download/511852491,,,,,,Mus musculus,501715372,Ctgf-2A-dgCre;Ai14(IVSCC)-229234,Ctgf-2A-dgCre_Ai14_IVSCC_-229234.03.01.01_541532414_m.swc,9.0,VISp_layer6a,Isocortex_layer6
280,1362,Chat-IRES-Cre-neo,583138568,Chat-IRES-Cre-neo;Ai14-313182.04.02.01,right,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,393.538347534023,2.0,40.0,0.856909177441652,1.0,full,610885880.0,657593535,-47.21875,3.52491789004447,-0.115654879743673,0.132333338915506,130.0,10.1251564955282,150.01,6.66622225184988,169.062420725822,6.30486666666667,-72.042106628418,7579.0,5734.0,/external/mousecelltypes/prod1072/specimen_583138568/min_xy_583138568.aff,8777.75182997827,569.048507819835,3670.59951218563,0.171054957335529,positive,2,0,0,0,,sparsely spiny,/api/v2/well_known_file_download/662054061,/api/v2/well_known_file_download/606110769,/api/v2/well_known_file_download/606110777,,,,,,Mus musculus,581156784,Chat-IRES-Cre-neo;Ai14-313182,Chat-IRES-Cre-neo_Ai14-313182.04.02.01_610885878_m.swc,4.0,VISp_layer23,Isocortex_layer2/3
281,1370,Rorb-IRES2-Cre,488695444,Rorb-IRES2-Cre-D;Ai14-212873.04.01.01,left,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,598.404943764772,8.0,39.0,0.898305236735667,0.83707790311805,dendrite-only,510987652.0,496604879,-45.6875,3.5949752773824,0.0522637766144736,0.095920831925704,200.0,15.7911016595359,124.382142857143,8.03973928274039,96.4062511920929,7.57237,-77.0904159545898,7551.0,7684.0,/external/mousecelltypes/prod571/specimen_488695444/min_xy_488695444.aff,8700.86895865904,1235.1473139744,8365.56063835721,0.555931888452461,positive,2,1,1,0,intact,spiny,/api/v2/well_known_file_download/516477378,/api/v2/well_known_file_download/488696778,/api/v2/well_known_file_download/491380223,,,,,,Mus musculus,488425803,Rorb-IRES2-Cre-D;Ai14-212873,Rorb-IRES2-Cre-D_Ai14-212873.04.01.01_510987644_m.swc,3.0,VISp_layer5,Isocortex_layer5
282,1374,Tlx3-Cre_PL56,557864274,Tlx3-Cre_PL56;Ai14-281781.03.01.01,left,613,"""Lateral visual area, layer 5""",VISl5,409,VISl,5,615.197430566594,6.0,31.0,0.877788988389179,0.944988369530713,dendrite-only,652309512.0,659449289,-50.1250038146973,3.69890102173267,0.146464955875765,0.108467964840759,50.0,31.2758285302411,130.42,7.66753565404079,234.531283378601,4.52824,-69.7541809082031,7587.0,7585.0,/external/mousecelltypes/prod852/specimen_557864274/min_xy_557864274.aff,9398.10156621749,1908.44733178708,9034.05474587972,0.588228313121531,positive,2,0,0,0,intact,spiny,/api/v2/well_known_file_download/662055300,/api/v2/well_known_file_download/559104043,/api/v2/well_known_file_download/559104049,,,,,,Mus musculus,557265295,Tlx3-Cre_PL56;Ai14-281781,Tlx3-Cre_PL56_Ai14-281781.03.01.01_652309510_m.swc,5.0,VISl_layer5,Isocortex_layer5
283,1375,Oxtr-T2A-Cre,565459685,Oxtr-2A-Cre;Ai14-293841.03.01.01,left,613,"""Lateral visual area, layer 5""",VISl5,409,VISl,5,203.266626553918,6.0,25.0,0.88617625848298,1.0,full,596792786.0,657593401,-56.5000038146973,1.83114169842867,,0.0310243185315152,170.0,12.3681618799806,36.1,27.7008310249307,92.3437848687172,9.31850666666667,-69.2981262207031,7612.0,9433.0,/external/mousecelltypes/prod929/specimen_565459685/min_xy_565459685.aff,8961.56571663837,1699.76907500717,9055.50860369175,0.553137767415421,positive,0,0,0,0,,sparsely spiny,/api/v2/well_known_file_download/662055379,/api/v2/well_known_file_download/566731799,/api/v2/well_known_file_download/566731801,,,,,,Mus musculus,563340165,Oxtr-T2A-Cre;Ai14-293841,Oxtr-2A-Cre_Ai14-293841.03.01.01_596792784_m.swc,2.0,VISl_layer5,Isocortex_layer5
284,1378,Nos1-CreERT2|Sst-IRES-FlpO,623185845,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-346512.05.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,296.215490974476,6.0,41.0,0.850526993556761,0.99038447351124,full,656081414.0,652798219,-57.03125,2.50589057932806,,0.0273809523809524,70.0,35.4956629121386,60.5,16.5289256198347,198.437675833702,1.91242,-60.6386489868164,3901.0,5739.0,/external/mousecelltypes/prod1191/specimen_623185845/min_xy_623185845.aff,8184.0,1123.79542691639,3446.62564905027,0.74082685153951,positive,0,0,0,0,,sparsely spiny,/api/v2/well_known_file_download/662054225,/api/v2/well_known_file_download/637923240,/api/v2/well_known_file_download/637923243,,,,,,Mus musculus,617296736,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-346512,Nos1-CreERT2_Sst-IRES-FlpO_Ai65-346512.05.02.01_656081412_m.swc,4.0,VISp_layer5,Isocortex_layer5
285,1385,Htr3a-Cre_NO152,327644217,Htr3a-Cre_NO152;Ai14-175479.06.02.01,right,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,386.587717433444,3.0,18.0,0.915368142158125,0.846701833217674,dendrite-only,491120361.0,491198047,-51.9375,1.73075071278846,-0.0003600978151355,0.0738636363636364,90.0,12.5912705002512,47.465,21.0681554829875,248.437315225601,4.6968,-70.3994216918945,7589.0,5740.0,/external/mousecelltypes/prod229/specimen_327644217/min_xy_327644217.aff,8231.02403432538,893.969648615876,3306.28973690992,0.402685004636993,positive,2,1,0,1,,aspiny,/api/v2/well_known_file_download/489405264,/api/v2/well_known_file_download/487610607,/api/v2/well_known_file_download/491376816,,,,,,Mus musculus,325632872,Htr3a-Cre_NO152;Ai14(IVSCC)-175479,Htr3a-Cre_NO152_Ai14-175479.06.02.01_491120359_m.swc,8.0,VISp_layer4,Isocortex_layer4
286,1388,Rorb-IRES2-Cre,478499902,Rorb-IRES2-Cre-D;Ai14-192794.05.01.01,left,573,"""Lateral visual area, layer 4""",VISl4,409,VISl,4,374.667522229403,6.0,28.0,0.89779351033238,0.779837818692819,dendrite-only,492413655.0,491198578,-43.6562538146973,3.2999292533846,0.100490290119311,0.222144679258464,90.0,22.8412526885359,80.4504545454545,12.430010565509,197.812542319298,5.30440833333333,-81.92041015625,7567.0,7581.0,/external/mousecelltypes/prod409/specimen_478499902/min_xy_478499902.aff,8780.00000000001,1553.92791313938,9205.58700244947,0.358804995347838,positive,2,2,1,1,intact,spiny,/api/v2/well_known_file_download/487661727,/api/v2/well_known_file_download/487625764,/api/v2/well_known_file_download/491384029,,,,,,Mus musculus,478055668,Rorb-IRES2-Cre-D;Ai14-192794,Rorb-IRES2-Cre-D_Ai14-192794.05.01.01_492413653_m.swc,4.0,VISl_layer4,Isocortex_layer4
287,1392,Vip-IRES-Cre,570896413,Vip-IRES-Cre;Ai14-299123.04.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,175.053720817154,2.0,22.0,0.885432030438088,0.996254132782938,full,587405144.0,657593387,-53.4062538146973,2.93068336094076,,0.0089403972016746,30.0,21.7016970104053,5.46000000000002,183.150183150182,345.156371593475,1.69092,-71.6154479980469,5749.0,3904.0,/external/mousecelltypes/prod980/specimen_570896413/min_xy_570896413.aff,8900.0,1108.67365889803,8790.19829554865,0.186820624212535,positive,0,0,0,0,,aspiny,/api/v2/well_known_file_download/662054535,/api/v2/well_known_file_download/571861342,/api/v2/well_known_file_download/571861344,,,,,,Mus musculus,569392587,Vip-IRES-Cre;Ai14-299123,Vip-IRES-Cre_Ai14-299123.04.01.01_587405140_m.swc,1.0,VISp_layer23,Isocortex_layer2/3
288,1406,Htr3a-Cre_NO152,475586130,Htr3a-Cre_NO152;Ai14-185347.04.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,335.222457473914,3.0,10.0,0.925482629099486,0.839476820616624,dendrite-only,491771341.0,491201166,-58.6875038146973,1.75732903815555,,0.0382275144438676,90.0,19.10871422872,21.4050000000001,46.7180565288482,233.816966414452,5.46769833333333,-69.3228607177734,5764.0,5755.0,/external/mousecelltypes/prod375/specimen_475586130/min_xy_475586130.aff,8603.82952788547,1105.350400736,3496.38544341732,0.577891129035369,positive,5,0,0,0,,aspiny,/api/v2/well_known_file_download/487661497,/api/v2/well_known_file_download/487613482,/api/v2/well_known_file_download/491381200,,,,,,Mus musculus,475544273,Htr3a-Cre_NO152;Ai14(IVSCC)-185347,Htr3a-Cre_NO152_Ai14-185347.04.02.01_491771339_m.swc,1.0,VISp_layer5,Isocortex_layer5
289,1422,Ctgf-T2A-dgCre,526668864,Ctgf-2A-dgCre;Ai14(IVSCC)-252900.03.02.01,right,393,"""Posterolateral visual area, layer 6b""",VISpl6b,425,VISpl,6b,302.259851450602,5.0,22.0,0.810913467663558,0.772125356411516,dendrite-only,545583711.0,657593234,-43.0,6.40333873288474,0.020974299556328,0.168452380952381,50.0,32.7734337447403,65.9185714285714,15.1702316711094,210.156247019768,2.34481333333333,-63.116382598877,7591.0,7588.0,/external/mousecelltypes/prod805/specimen_526668864/min_xy_526668864.aff,9628.86171055624,2508.03532504093,2330.61661151051,0.927928958020389,positive,0,0,0,0,intact,spiny,/api/v2/well_known_file_download/564691098,/api/v2/well_known_file_download/527581480,/api/v2/well_known_file_download/527581484,,,,,,Mus musculus,525483204,Ctgf-2A-dgCre;Ai14(IVSCC)-252900,Ctgf-2A-dgCre_Ai14_IVSCC_-252900.03.02.01_545583709_m.swc,7.0,VISpl_layer6b,Isocortex_layer6
290,1425,Pvalb-T2A-FlpO|Vipr2-IRES2-Cre,614767057,Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-344474.05.01.01,left,312782608,"""Rostrolateral area, layer 2/3""",VISrl2/3,417,VISrl,2/3,201.927055674914,7.0,27.0,0.847958944017205,0.997688557911967,full,645075402.0,646445463,-54.4375038146973,1.60326201317168,0.0452640390655797,0.665566041616891,190.0,8.24209731138803,66.424,15.0547994700711,109.218783676624,9.30068,-75.4540557861328,7588.0,7578.0,/external/mousecelltypes/prod1185/specimen_614767057/min_xy_614767057.aff,8186.0,1179.8418072998,9118.53063649071,0.159575996607186,positive,2,0,0,0,,aspiny,/api/v2/well_known_file_download/645076178,/api/v2/well_known_file_download/617251781,/api/v2/well_known_file_download/617251783,,,,,,Mus musculus,612905021,Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-344474,Vipr2-IRES2-Cre_Pvalb-T2A-FlpO_Ai65-344474.05.01.01_645075400_m.swc,6.0,VISrl_layer23,Isocortex_layer2/3
291,1431,Rorb-IRES2-Cre,314642645,Rorb-IRES2-Cre-D;Ai14-168052.03.02.01,right,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,420.596408305016,8.0,19.0,0.87357712551597,0.896965490323771,dendrite-only,491770142.0,491201802,-51.7187538146973,3.57332217163985,0.0361167845635076,0.242547660311958,50.0,20.3719424916824,59.8553125,16.7069547920245,230.468705296516,2.778125,-75.8962249755859,5728.0,5737.0,/external/mousecelltypes/prod149/specimen_314642645/min_xy_314642645.aff,9396.04120170065,1466.39421665714,2676.18119992204,0.352524009520805,positive,5,2,1,1,intact,spiny,/api/v2/well_known_file_download/487660102,/api/v2/well_known_file_download/487623471,/api/v2/well_known_file_download/491377345,,,,,,Mus musculus,313403614,Rorb-IRES2-Cre-D;Ai14(IVSCC)-168052,Rorb-IRES2-Cre-D_Ai14-168052.03.02.01_491770140_m.swc,1.0,VISp_layer4,Isocortex_layer4
292,1433,Rbp4-Cre_KL100,485838981,Rbp4-Cre_KL100;Ai14-204744.04.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,599.463364404831,7.0,62.0,0.907876953749054,0.863328765041141,dendrite-only,508279022.0,491316594,-42.8125038146973,4.28057418682948,0.0484987687810586,0.124193546640511,190.0,14.0124088271977,127.402142857143,7.84916154135106,95.6248864531517,7.47414,-73.8727722167969,9399.0,7582.0,/external/mousecelltypes/prod506/specimen_485838981/min_xy_485838981.aff,8822.0,1277.97225165323,3144.21277252021,0.544613662315755,positive,5,1,1,0,intact,spiny,/api/v2/well_known_file_download/508279173,/api/v2/well_known_file_download/485860065,/api/v2/well_known_file_download/491378448,,,,,,Mus musculus,485673559,Rbp4-Cre_KL100;Ai14-204744,Rbp4-Cre_KL100_Ai14-204744.04.02.01_508279020_m.swc,9.0,VISp_layer5,Isocortex_layer5
293,1435,Chat-IRES-Cre-neo,583138230,Chat-IRES-Cre-neo;Ai14-313182.03.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,309.569395479414,2.0,35.0,0.818533094016218,0.998979237897032,full,623853399.0,659440877,-48.8437538146973,3.33252694502922,0.155815689803543,0.0806910560871059,190.0,11.4747283944154,144.34,6.92808646251905,151.093780994415,7.06776,-75.6491394042969,3892.0,5732.0,/external/mousecelltypes/prod1071/specimen_583138230/min_xy_583138230.aff,9259.14960292083,843.579240584111,8202.84988496578,0.194667658958276,positive,2,0,0,0,,sparsely spiny,/api/v2/well_known_file_download/662054801,/api/v2/well_known_file_download/606110829,/api/v2/well_known_file_download/606110835,,,,,,Mus musculus,581156784,Chat-IRES-Cre-neo;Ai14-313182,Chat-IRES-Cre-neo_Ai14-313182.03.01.01_623853389_m.swc,0.0,VISp_layer23,Isocortex_layer2/3
294,1437,Chat-IRES-Cre-neo,582613001,Chat-IRES-Cre-neo;Ai14-313177.04.02.01,right,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,238.712078029475,2.0,18.0,0.816475085242084,1.0,full,608105843.0,657593530,-47.5000038146973,3.41384289837266,,0.0153446389496718,50.0,13.3853221418702,34.3599999999999,29.1036088474972,266.250044107437,3.379445,-60.4302101135254,9446.0,11289.0,/external/mousecelltypes/prod1061/specimen_582613001/min_xy_582613001.aff,8617.64837926385,771.956517989465,3247.42346586544,0.222854285374551,positive,2,0,0,0,,sparsely spiny,/api/v2/well_known_file_download/662054193,/api/v2/well_known_file_download/606110674,/api/v2/well_known_file_download/606110677,,,,,,Mus musculus,581156759,Chat-IRES-Cre-neo;Ai14-313177,Chat-IRES-Cre-neo_Ai14-313177.04.02.01_608105841_m.swc,6.0,VISp_layer23,Isocortex_layer2/3
295,1443,Chat-IRES-Cre-neo,577218602,Chat-IRES-Cre-neo;Ai14-308248.03.02.01,right,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,370.992734333517,4.0,27.0,0.833294718812906,1.0,full,610885760.0,592970591,-51.28125,3.18086207821048,,8.91213715135783e-19,90.0,22.0690161542392,,,247.500106692314,6.39482,-68.6338882446289,5731.0,5738.0,/external/mousecelltypes/prod1014/specimen_577218602/min_xy_577218602.aff,8794.58917857044,969.0303451747,3370.57975549751,0.380817943362969,positive,5,0,0,0,,aspiny,/api/v2/well_known_file_download/610888584,/api/v2/well_known_file_download/587853766,/api/v2/well_known_file_download/587853769,,,,,,Mus musculus,575905341,Chat-IRES-Cre-neo;Ai14-308248,Chat-IRES-Cre-neo_Ai14-308248.03.02.01_610885758_m.swc,9.0,VISp_layer4,Isocortex_layer4
296,1446,Ntsr1-Cre_GN220,485905391,Ntsr1-Cre;Ai14-204779.04.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,335.219826791391,6.0,16.0,0.883102964556923,0.92805425340837,dendrite-only,496085285.0,491316665,-61.8437538146973,1.28046834969177,,0.939160787427638,300.0,7.84690081405248,5.98500000000013,167.08437761069,106.093712151051,14.7323225,-65.3424072265625,9437.0,9426.0,/external/mousecelltypes/prod506/specimen_485905391/min_xy_485905391.aff,9092.32811619892,1361.02022613646,3204.58861032671,0.695304820361802,negative,0,0,0,0,,aspiny,/api/v2/well_known_file_download/496085441,/api/v2/well_known_file_download/485906808,/api/v2/well_known_file_download/491378096,,,,,,Mus musculus,485250275,Ntsr1-Cre;Ai14(GSL)-204779,Ntsr1-Cre_Ai14-204779.04.02.01_496085283_m.swc,5.0,VISp_layer5,Isocortex_layer5
297,1462,Sst-IRES-Cre,475542743,Sst-IRES-Cre;Ai14-184930.04.02.01,right,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,271.65478524333,4.0,10.0,0.90637932454811,1.02493931350541,dendrite-only,491771308.0,491202451,-58.78125,2.16458500499416,0.196798784250558,0.299710998943021,110.0,19.1801447098322,124.356428571429,8.04140173119889,178.281292319298,5.51747666666667,-73.3044967651367,7597.0,7590.0,/external/mousecelltypes/prod365/specimen_475542743/min_xy_475542743.aff,8930.03433475055,1258.86215816455,2915.78922124958,0.540379194568385,positive,0,0,0,0,,aspiny,/api/v2/well_known_file_download/487661811,/api/v2/well_known_file_download/487636642,/api/v2/well_known_file_download/491382487,,,,,,Mus musculus,475196498,Sst-IRES-Cre;Ai14(IVSCC)-184930,Sst-IRES-Cre_Ai14-184930.04.02.01_491771306_m.swc,5.0,VISp_layer4,Isocortex_layer4
298,1464,Nr5a1-Cre,382982932,Nr5a1-Cre;Ai14-177333.03.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,431.375242128347,9.0,24.0,0.887222850852398,0.87699168552571,full,674389901.0,491199232,-48.7500038146973,2.68785571049653,0.0388419782221786,0.26666667891873,130.0,15.6231131755761,81.5077272727273,12.2687754089127,160.624995827675,4.04145833333333,-80.7081985473633,5717.0,5768.0,/external/mousecelltypes/prod262/specimen_382982932/min_xy_382982932.aff,9396.04120170065,1458.86884238747,8921.92674410113,0.359625761964297,positive,2,2,1,1,intact,spiny,/api/v2/well_known_file_download/487661131,/api/v2/well_known_file_download/487614729,/api/v2/well_known_file_download/491381661,,,,,,Mus musculus,339692340,Nr5a1-Cre;Ai14(IVSCC)-177333,Nr5a1-Cre_Ai14-177333.03.01.01_674389884_m.swc,8.0,VISp_layer23,Isocortex_layer2/3
299,1469,Htr3a-Cre_NO152,487099387,Htr3a-Cre_NO152;Ai14-209863.05.01.01,left,905,"""Anterolateral visual area, layer 2/3""",VISal2/3,402,VISal,2/3,366.973706050638,3.0,10.0,0.903812782532041,0.922801398667862,full,657247780.0,496453684,-55.0937538146973,2.47666495519767,0.0160372490038975,0.489802631578947,50.0,13.6187913232439,20.3547727272727,49.1285269257825,267.90177822113,2.93897333333333,-64.6769104003906,7576.0,7582.0,/external/mousecelltypes/prod523/specimen_487099387/min_xy_487099387.aff,7904.34925323456,1605.47148548097,9504.30331920765,0.316098724488423,positive,0,1,0,1,,aspiny,/api/v2/well_known_file_download/501079798,/api/v2/well_known_file_download/487099945,/api/v2/well_known_file_download/491382343,,,,,,Mus musculus,486739804,Htr3a-Cre_NO152;Ai14-209863,Htr3a-Cre_NO152_Ai14-209863.05.01.01_657247778_m.swc,7.0,VISal_layer23,Isocortex_layer2/3
300,1471,Rorb-IRES2-Cre,488680917,Rorb-IRES2-Cre-D;Ai14-212872.03.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,566.91382590392,8.0,49.0,0.892346887720666,0.793682706548037,dendrite-only,512328392.0,496606320,-50.25,3.04156518559489,0.0174113841527479,0.18281250038317,170.0,11.2055744775516,59.7703125,16.7307139309335,76.8749639391899,7.15089666666667,-68.0420913696289,9404.0,9443.0,/external/mousecelltypes/prod571/specimen_488680917/min_xy_488680917.aff,8720.331244623,1019.70019731829,3650.37120430337,0.533873104479151,negative,2,1,1,0,intact,spiny,/api/v2/well_known_file_download/516477256,/api/v2/well_known_file_download/488682512,/api/v2/well_known_file_download/491377909,,,,,,Mus musculus,488425799,Rorb-IRES2-Cre-D;Ai14-212872,Rorb-IRES2-Cre-D_Ai14-212872.03.02.01_512328390_m.swc,8.0,VISp_layer5,Isocortex_layer5
301,1481,Htr3a-Cre_NO152,474267418,Htr3a-Cre_NO152;Ai14-182497.03.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,238.261862173618,2.0,12.0,0.923524946999023,0.885349820818635,dendrite-only,491119311.0,491201681,-51.3125038146973,2.86133195391694,0.0121442130046697,0.331183749247985,30.0000019073486,13.8729246755474,20.5891666666667,48.5692313919131,287.343740463257,3.360345,-68.8796081542969,5743.0,5744.0,/external/mousecelltypes/prod354/specimen_474267418/min_xy_474267418.aff,9302.83982831063,1003.54250179472,8388.90167126909,0.187937460799718,positive,2,2,1,1,,aspiny,/api/v2/well_known_file_download/487661711,/api/v2/well_known_file_download/491384380,/api/v2/well_known_file_download/491384383,,,,,,Mus musculus,473879677,Htr3a-Cre_NO152;Ai14(IVSCC)-182497,Htr3a-Cre_NO152_Ai14-182497.03.01.01_491119305_m.swc,2.0,VISp_layer23,Isocortex_layer2/3
302,1484,Pvalb-IRES-Cre,487667205,Pvalb-IRES-Cre;Ai14-212813.03.01.01,left,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,194.30879715929,8.0,5.0,0.912144952509189,0.780671833351999,dendrite-only,496164001.0,496195962,-62.4062538146973,1.15759095374161,0.0212807292507724,0.519999948730469,249.999984741211,6.77816252100381,12.2414285714286,81.689812113432,111.250080168247,11.983005,-72.4832229614258,7597.0,7598.0,/external/mousecelltypes/prod534/specimen_487667205/min_xy_487667205.aff,8765.84428727736,1183.36409072436,8453.63650142799,0.517021174715014,positive,2,2,1,1,,aspiny,/api/v2/well_known_file_download/496357032,/api/v2/well_known_file_download/487667788,/api/v2/well_known_file_download/491377670,,,,,,Mus musculus,487205919,Pvalb-IRES-Cre;Ai14-212813,Pvalb-IRES-Cre_Ai14-212813.03.01.01_496163999_m.swc,0.0,VISp_layer4,Isocortex_layer4
303,1489,Tlx3-Cre_PL56,563180078,Tlx3-Cre_PL56;Ai14-290592.03.02.01,right,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,324.712393383699,8.0,34.0,0.820389523846227,0.998365307703051,dendrite-only,653326899.0,659449259,-49.1562538146973,4.01220627215518,0.0339353466156499,0.138833333333333,90.0,27.5014522088653,89.006,11.2351976271263,160.625040531158,4.45018,-74.6031646728516,9440.0,9470.0,/external/mousecelltypes/prod902/specimen_563180078/min_xy_563180078.aff,9788.91120603739,1393.26370511386,2977.61142030871,0.430576097839888,positive,0,0,0,0,intact,spiny,/api/v2/well_known_file_download/653327102,/api/v2/well_known_file_download/565112350,/api/v2/well_known_file_download/565112352,,,,,,Mus musculus,562296696,Tlx3-Cre_PL56;Ai14-290592,Tlx3-Cre_PL56_Ai14-290592.03.02.01_653326897_m.swc,9.0,VISp_layer4,Isocortex_layer4
304,1490,Oxtr-T2A-Cre,580005568,Oxtr-T2A-Cre;Ai14-309030.04.01.01,left,33,"""Primary visual area, layer 6a""",VISp6a,385,VISp,6a,312.584833150394,7.0,13.0,0.831221157373416,0.975935458967491,dendrite-only,599475045.0,659446829,-45.78125,4.3628498165264,0.04660629471508,0.223413705583756,90.0,23.4831248658981,84.1781818181818,11.8795628320878,272.187471389771,3.07472,-72.7673645019531,7586.0,5744.0,/external/mousecelltypes/prod1040/specimen_580005568/min_xy_580005568.aff,9007.42136162164,1353.51611139413,7805.40396608061,0.911951264949138,positive,2,0,0,0,intact,spiny,/api/v2/well_known_file_download/662054984,/api/v2/well_known_file_download/587867323,/api/v2/well_known_file_download/587867331,,,,,,Mus musculus,578230783,Oxtr-T2A-Cre;Ai14-309030,Oxtr-T2A-Cre_Ai14-309030.04.01.01_599475043_m.swc,7.0,VISp_layer6a,Isocortex_layer6
